Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Credit_Limit,Avg_Utilization_Ratio
57,M,2,$80K - $120K,Blue,10228.0,1409,34,12208.0,0.162
43,M,4,$80K - $120K,Blue,4092.0,647,15,5639.0,0.274
58,M,1,$60K - $80K,Blue,8404.0,1275,25,10021.0,0.161
64,M,0,Less than $40K,Blue,300.0,1270,27,2215.0,0.865
54,F,2,Less than $40K,Blue,547.0,1702,37,2027.0,0.73
53,M,2,$60K - $80K,Blue,5201.0,1256,26,6363.0,0.183
39,F,3,Less than $40K,Blue,1912.0,3178,53,3920.0,0.512
56,M,3,$60K - $80K,Blue,7993.0,1626,29,9226.0,0.134
54,F,4,Less than $40K,Blue,8088.0,1562,33,9376.0,0.137
59,F,1,$40K - $60K,Blue,598.0,1960,57,1944.0,0.692
42,M,3,$40K - $60K,Blue,8045.0,1154,38,9599.0,0.162
42,M,4,$60K - $80K,Silver,27359.0,1629,38,28202.0,0.03
43,M,3,$80K - $120K,Blue,23188.0,1226,25,24850.0,0.067
55,M,0,$120K +,Blue,1572.0,1743,27,3805.0,0.587
52,M,1,$80K - $120K,Blue,1427.0,1139,39,2733.0,0.478
46,M,1,$40K - $60K,Blue,11528.0,1073,21,12781.0,0.098
57,M,2,$120K +,Blue,1986.0,683,17,3106.0,0.361
48,M,3,$80K - $120K,Blue,7477.0,1159,32,7477.0,0.0
45,M,4,$120K +,Blue,32430.0,1859,47,34516.0,0.06
48,M,2,$120K +,Blue,27869.0,1205,28,29963.0,0.07
47,M,1,$40K - $60K,Blue,4476.0,1409,37,6509.0,0.312
42,M,3,$60K - $80K,Blue,13450.0,1000,18,13450.0,0.0
41,M,2,$60K - $80K,Silver,27000.0,1209,39,27000.0,0.0
51,M,4,$120K +,Silver,33262.0,1366,25,34516.0,0.036
55,F,2,Less than $40K,Blue,6347.0,1161,44,6347.0,0.0
67,M,1,$40K - $60K,Blue,1431.0,1512,38,3106.0,0.539
39,M,1,$60K - $80K,Blue,1623.0,1750,35,2536.0,0.36
54,M,3,$60K - $80K,Blue,11094.0,1170,24,13048.0,0.15
55,F,2,Less than $40K,Blue,1485.0,2218,50,2453.0,0.395
47,M,3,$40K - $60K,Silver,14889.0,1198,33,16138.0,0.077
49,M,2,$60K - $80K,Blue,6112.0,1329,26,8077.0,0.243
42,F,2,Less than $40K,Blue,256.0,857,36,1929.0,0.867
57,M,2,$80K - $120K,Blue,610.0,1470,30,3127.0,0.805
44,M,5,$60K - $80K,Blue,7191.0,1435,25,8645.0,0.168
56,M,3,$60K - $80K,Blue,1438.3,1093,22,1438.3,0.0
49,F,3,Less than $40K,Blue,2185.0,715,20,2185.0,0.0
45,M,3,$80K - $120K,Blue,21970.0,1512,42,24487.0,0.103
63,M,0,$60K - $80K,Blue,2567.0,2399,43,2567.0,0.0
44,M,3,$80K - $120K,Blue,3346.0,906,22,4131.0,0.19
44,F,4,Less than $40K,Silver,8860.0,1052,16,10790.0,0.179
40,M,3,$40K - $60K,Blue,5883.0,975,11,6884.0,0.145
39,M,2,$60K - $80K,Blue,12662.0,783,20,13961.0,0.093
42,M,4,$80K - $120K,Blue,27885.0,990,21,29801.0,0.064
54,M,3,$120K +,Blue,13219.0,1097,24,13219.0,0.0
58,F,4,Less than $40K,Blue,2536.0,901,35,2536.0,0.0
46,F,4,Less than $40K,Blue,8658.0,1327,41,9478.0,0.087
47,F,4,$40K - $60K,Blue,1651.0,1814,31,3502.0,0.529
67,F,0,Unknown,Blue,8121.0,1365,34,10509.0,0.227
50,F,2,Less than $40K,Blue,1491.0,1058,34,1491.0,0.0
55,M,0,$60K - $80K,Blue,9734.0,1476,38,9734.0,0.0
46,F,2,$40K - $60K,Blue,678.0,1230,36,2305.0,0.706
47,F,4,$40K - $60K,Blue,12160.0,1581,44,14241.0,0.146
36,F,2,$40K - $60K,Blue,3532.0,1534,29,4789.0,0.262
40,M,4,$60K - $80K,Blue,21411.0,1612,39,23138.0,0.075
57,M,2,$80K - $120K,Blue,20728.0,1302,36,23008.0,0.099
48,M,1,$80K - $120K,Blue,614.0,1439,40,3131.0,0.804
58,F,3,Less than $40K,Blue,4004.0,1724,45,5798.0,0.309
48,M,3,$40K - $60K,Blue,5490.0,1784,35,6880.0,0.202
48,M,3,$80K - $120K,Platinum,32985.0,1156,29,34516.0,0.044
53,F,2,$40K - $60K,Blue,606.0,2556,49,2075.0,0.708
50,M,2,$80K - $120K,Blue,4589.0,1590,37,4589.0,0.0
52,F,1,Less than $40K,Blue,2317.0,884,19,2317.0,0.0
53,F,2,Less than $40K,Blue,463.0,973,25,1981.0,0.766
56,F,1,$40K - $60K,Blue,6038.0,1447,30,6038.0,0.0
44,M,5,$80K - $120K,Blue,14033.0,1150,26,14910.0,0.059
49,M,3,$80K - $120K,Blue,28516.0,1193,21,29659.0,0.039
54,M,2,$60K - $80K,Blue,4320.0,706,21,4320.0,0.0
39,F,1,$40K - $60K,Blue,11213.0,1257,23,11213.0,0.0
39,F,3,Unknown,Blue,26181.0,1303,35,26181.0,0.0
41,F,4,Less than $40K,Blue,5773.0,1306,39,5773.0,0.0
53,M,2,$80K - $120K,Blue,4503.0,748,20,4503.0,0.0
47,M,3,$80K - $120K,Blue,28205.0,1774,42,29770.0,0.053
46,F,2,Less than $40K,Blue,3104.0,1209,25,5014.0,0.381
53,F,1,Less than $40K,Blue,2371.0,1074,31,3445.0,0.312
60,M,1,$80K - $120K,Blue,22334.0,1786,50,23412.0,0.046
59,F,0,Less than $40K,Blue,1433.0,1456,36,3044.0,0.529
38,M,1,$60K - $80K,Blue,12404.0,1300,25,14596.0,0.15
56,M,4,Less than $40K,Blue,2210.0,1470,42,3864.0,0.428
35,M,3,$80K - $120K,Blue,15119.0,715,25,17030.0,0.112
50,M,3,$60K - $80K,Blue,22251.0,1198,24,23090.0,0.036
53,M,2,$80K - $120K,Blue,27997.0,1556,43,29205.0,0.041
63,M,2,$60K - $80K,Blue,11974.0,1606,30,14035.0,0.147
43,F,2,Less than $40K,Blue,445.0,929,31,2962.0,0.85
46,M,2,$80K - $120K,Blue,17193.0,1606,54,18578.0,0.075
61,M,1,$60K - $80K,Blue,1063.0,1199,32,2201.0,0.517
37,F,0,Less than $40K,Blue,578.0,2400,60,2061.0,0.72
42,F,5,Unknown,Blue,22942.0,1337,44,24602.0,0.067
41,M,2,$120K +,Blue,15015.0,1270,33,15911.0,0.056
56,M,2,$120K +,Blue,16867.0,654,14,16867.0,0.0
56,M,3,$60K - $80K,Blue,1257.0,1909,54,2783.0,0.548
52,F,3,Less than $40K,Blue,2972.0,922,25,2972.0,0.0
40,F,3,$40K - $60K,Blue,2889.0,1158,42,5124.0,0.436
63,M,1,$40K - $60K,Blue,518.0,1323,26,2880.0,0.82
58,M,1,$40K - $60K,Blue,5579.0,1025,35,5579.0,0.0
58,M,4,$60K - $80K,Blue,9861.0,1700,35,12010.0,0.179
46,M,2,$80K - $120K,Blue,32919.0,1628,51,34516.0,0.046
37,F,1,$40K - $60K,Blue,3509.0,1377,32,4394.0,0.201
46,M,4,$80K - $120K,Blue,17602.0,1517,33,18325.0,0.039
46,F,4,Less than $40K,Blue,1801.0,1528,25,3773.0,0.523
41,M,1,$80K - $120K,Blue,19936.0,1329,24,21684.0,0.081
48,F,3,$40K - $60K,Blue,1145.0,1505,33,1919.0,0.403
49,F,3,$40K - $60K,Blue,8282.0,1172,38,9995.0,0.171
44,M,2,$80K - $120K,Blue,9812.0,1646,39,11910.0,0.176
39,F,3,Less than $40K,Blue,750.0,1693,32,2279.0,0.671
57,M,1,$40K - $60K,Blue,3539.0,1336,23,3539.0,0.0
48,M,3,$80K - $120K,Blue,29228.0,1289,19,30579.0,0.044
47,M,3,$80K - $120K,Blue,22557.0,1416,32,24480.0,0.079
56,F,1,Unknown,Blue,17561.0,1608,33,17561.0,0.0
54,F,0,Less than $40K,Blue,1638.0,1885,51,1638.0,0.0
54,M,1,$60K - $80K,Blue,731.0,1744,53,2947.0,0.752
52,M,4,$80K - $120K,Blue,4626.0,1922,48,5738.0,0.194
43,M,4,$120K +,Blue,31471.0,1448,29,33304.0,0.055
59,M,1,$40K - $60K,Blue,5648.0,1300,36,7251.0,0.221
44,M,1,Unknown,Blue,990.0,1366,31,2885.0,0.657
56,F,1,Less than $40K,Blue,1384.0,1439,39,2641.0,0.476
45,F,4,Unknown,Blue,758.0,1241,46,2801.0,0.729
55,M,1,$80K - $120K,Blue,15985.0,1917,33,16794.0,0.048
48,F,3,$40K - $60K,Blue,7664.0,1391,39,9336.0,0.179
56,F,5,Less than $40K,Blue,246.0,1246,31,2763.0,0.911
41,M,3,$60K - $80K,Blue,16347.0,1248,27,17391.0,0.06
65,F,1,Less than $40K,Blue,705.0,1936,44,3198.0,0.78
34,M,4,$80K - $120K,Blue,3314.0,2375,63,5100.0,0.35
56,M,3,$60K - $80K,Blue,1438.0,1238,25,3955.0,0.636
62,F,1,Less than $40K,Blue,1155.0,1626,41,3140.0,0.632
45,F,3,Unknown,Blue,3318.0,791,22,4028.0,0.176
38,F,2,Less than $40K,Blue,2264.0,1204,28,2264.0,0.0
49,M,3,$120K +,Blue,19612.0,1300,33,21620.0,0.093
58,M,2,$60K - $80K,Blue,4850.0,1612,47,6385.0,0.24
41,F,4,$40K - $60K,Blue,717.0,1071,28,2375.0,0.698
33,M,2,$60K - $80K,Blue,242.0,1378,37,1963.0,0.877
47,F,4,Less than $40K,Blue,3172.0,1100,29,4256.0,0.255
56,F,1,Less than $40K,Blue,3945.0,2052,45,5097.0,0.226
51,M,1,$60K - $80K,Blue,711.0,1349,33,3228.0,0.78
49,M,1,$40K - $60K,Silver,19254.0,1215,36,20231.0,0.048
50,M,1,$120K +,Blue,25375.0,1149,25,27512.0,0.078
55,F,3,$40K - $60K,Blue,389.0,2354,50,1929.0,0.798
26,M,0,Less than $40K,Blue,566.0,2644,40,2585.0,0.781
58,M,1,$80K - $120K,Blue,10352.0,918,14,12151.0,0.148
46,M,3,$80K - $120K,Gold,32403.0,1362,31,34516.0,0.061
48,M,4,$120K +,Blue,33503.0,1222,37,34516.0,0.029
42,M,4,$60K - $80K,Blue,5504.0,1364,32,5504.0,0.0
37,M,4,$80K - $120K,Blue,8818.0,1463,40,10021.0,0.12
63,F,0,Less than $40K,Blue,1240.0,1631,31,3558.0,0.651
50,M,3,$40K - $60K,Silver,18340.0,1878,55,19853.0,0.076
41,F,1,$40K - $60K,Blue,4131.0,1489,32,4969.0,0.169
48,F,3,Less than $40K,Blue,1514.0,1437,37,3117.0,0.514
46,M,2,$80K - $120K,Blue,19194.0,1313,37,21526.0,0.108
61,M,0,$60K - $80K,Blue,4092.0,1290,38,5504.0,0.257
59,F,0,Less than $40K,Blue,4388.0,1975,49,5512.0,0.204
53,F,2,Unknown,Blue,1438.3,807,22,1438.3,0.0
39,F,3,$40K - $60K,Blue,5796.0,1438,28,7262.0,0.202
51,M,3,$120K +,Blue,5627.0,1233,29,7319.0,0.231
45,M,2,$60K - $80K,Blue,1438.3,709,27,1438.3,0.0
48,M,4,$60K - $80K,Blue,6325.0,1597,39,7712.0,0.18
47,M,1,$60K - $80K,Blue,2053.0,1283,28,2053.0,0.0
41,M,2,$40K - $60K,Blue,10287.0,1101,37,12804.0,0.197
48,M,4,$80K - $120K,Blue,24842.0,1593,36,26443.0,0.061
50,F,4,Less than $40K,Blue,1197.0,1631,46,3125.0,0.617
56,F,2,Less than $40K,Blue,2671.0,2194,53,4930.0,0.458
39,F,2,Less than $40K,Blue,9476.0,1128,27,9476.0,0.0
47,M,1,$80K - $120K,Blue,10055.0,1497,35,11722.0,0.142
44,M,2,$120K +,Blue,13301.0,1385,50,13301.0,0.0
61,F,1,Unknown,Blue,1438.3,1449,27,1438.3,0.0
43,F,2,Less than $40K,Blue,1438.3,974,28,1438.3,0.0
59,M,1,$60K - $80K,Blue,6705.0,731,18,6705.0,0.0
42,F,2,Unknown,Blue,22718.0,1191,37,22718.0,0.0
40,M,4,$40K - $60K,Gold,22193.0,1421,34,23981.0,0.075
65,M,2,Less than $40K,Blue,1308.0,1256,35,2318.0,0.436
48,M,1,$60K - $80K,Blue,18284.0,1744,50,19324.0,0.054
44,M,2,$40K - $60K,Blue,3338.0,1766,39,5331.0,0.374
36,F,4,Unknown,Blue,14424.0,2229,48,15700.0,0.081
45,M,4,$60K - $80K,Blue,16731.0,1773,39,17625.0,0.051
39,M,2,$80K - $120K,Blue,17438.0,1860,37,17438.0,0.0
40,M,4,$80K - $120K,Blue,1962.0,1179,27,1962.0,0.0
62,M,0,$60K - $80K,Blue,8077.0,906,16,8077.0,0.0
26,M,0,$40K - $60K,Blue,1674.0,2781,54,3290.0,0.491
60,M,0,Less than $40K,Blue,674.0,1650,53,2402.0,0.719
54,F,3,Less than $40K,Blue,7257.0,1446,37,9256.0,0.216
62,M,0,$60K - $80K,Blue,2779.0,1703,48,3674.0,0.244
57,M,2,$40K - $60K,Blue,6462.0,761,17,6462.0,0.0
59,M,0,$40K - $60K,Blue,1638.0,1536,44,1638.0,0.0
46,M,4,$60K - $80K,Blue,1855.0,1373,36,4335.0,0.572
44,M,4,$60K - $80K,Blue,2199.0,1256,29,3233.0,0.32
48,M,4,$80K - $120K,Blue,9345.0,643,16,11862.0,0.212
43,M,2,$120K +,Silver,32578.0,1215,45,34516.0,0.056
57,M,4,$120K +,Blue,17841.0,2244,58,19802.0,0.099
46,M,3,$80K - $120K,Blue,23140.0,1409,36,24869.0,0.07
40,M,3,$60K - $80K,Blue,1649.0,1469,23,3624.0,0.545
54,M,1,$80K - $120K,Blue,5215.0,1847,59,6175.0,0.155
57,F,1,$40K - $60K,Blue,9008.0,1277,29,10953.0,0.178
44,M,4,$60K - $80K,Blue,11338.0,1227,24,11338.0,0.0
47,F,2,Less than $40K,Blue,4360.0,1336,38,5544.0,0.214
47,M,4,$60K - $80K,Blue,18959.0,1110,58,19665.0,0.036
50,F,2,Less than $40K,Blue,1515.0,1474,26,2927.0,0.482
53,F,3,$40K - $60K,Blue,3528.0,1955,44,5146.0,0.314
56,M,1,$60K - $80K,Blue,1704.0,660,17,1704.0,0.0
55,M,1,$60K - $80K,Blue,1438.3,888,18,1438.3,0.0
53,F,4,Less than $40K,Blue,1804.0,1785,45,2974.0,0.393
61,M,1,$40K - $60K,Blue,4684.0,705,14,5472.0,0.144
57,M,2,$60K - $80K,Blue,914.0,1211,25,2736.0,0.666
50,M,2,$80K - $120K,Blue,576.3,1391,40,1438.3,0.599
56,F,2,Unknown,Blue,3624.0,1407,29,5406.0,0.33
52,M,2,$120K +,Blue,32342.0,1616,50,34516.0,0.063
60,M,0,Less than $40K,Blue,665.0,1498,43,1976.0,0.663
49,M,4,$80K - $120K,Blue,6462.0,1536,38,8714.0,0.258
46,F,4,Less than $40K,Blue,7315.0,1594,45,8693.0,0.159
42,M,1,$80K - $120K,Blue,8537.0,1190,30,9247.0,0.077
45,M,3,Less than $40K,Blue,6287.0,1248,37,7717.0,0.185
45,F,4,Less than $40K,Blue,4908.0,827,21,4908.0,0.0
44,F,3,Less than $40K,Blue,7222.0,920,18,7222.0,0.0
61,M,0,$80K - $120K,Blue,21740.0,1755,54,21740.0,0.0
55,M,3,$60K - $80K,Blue,2323.0,804,15,2323.0,0.0
44,M,4,$60K - $80K,Blue,7788.0,1196,30,7788.0,0.0
55,F,1,Less than $40K,Blue,1077.3,850,22,1438.3,0.251
57,M,2,$120K +,Blue,22386.0,1644,28,23700.0,0.055
45,M,2,$80K - $120K,Blue,11017.0,1749,50,11710.0,0.059
57,F,0,$40K - $60K,Blue,1433.0,2307,45,2278.0,0.371
31,M,0,$40K - $60K,Blue,2935.0,1757,45,4048.0,0.275
34,F,2,Less than $40K,Blue,1810.0,1826,35,3663.0,0.506
53,F,1,Less than $40K,Blue,1438.3,799,17,1438.3,0.0
35,F,1,Unknown,Blue,1943.0,2121,60,3518.0,0.448
44,F,4,Less than $40K,Blue,1717.0,1468,29,1717.0,0.0
50,M,1,$80K - $120K,Blue,15628.0,1482,46,16813.0,0.07
33,M,3,$80K - $120K,Blue,14330.0,1726,37,16434.0,0.128
50,M,3,$60K - $80K,Blue,20754.0,1806,31,21872.0,0.051
51,M,4,$80K - $120K,Blue,14460.0,1405,43,15897.0,0.09
56,F,4,Less than $40K,Blue,3121.0,2052,50,4271.0,0.269
55,F,3,Less than $40K,Blue,6052.0,1175,34,7361.0,0.178
26,M,0,Less than $40K,Blue,959.3,1786,37,1438.3,0.333
42,F,3,Less than $40K,Blue,7551.0,1675,58,8628.0,0.125
54,M,2,$80K - $120K,Blue,17045.0,1200,36,18750.0,0.091
44,F,3,Unknown,Blue,20423.0,1283,37,21242.0,0.039
65,F,0,$40K - $60K,Blue,1391.0,1937,57,2961.0,0.53
38,F,3,Unknown,Blue,9799.0,2033,38,11327.0,0.135
58,M,3,$60K - $80K,Blue,5791.0,1915,37,8308.0,0.303
39,F,3,$40K - $60K,Blue,1032.0,1988,36,3249.0,0.682
52,M,2,$120K +,Blue,1623.0,1648,30,2981.0,0.456
45,F,3,Less than $40K,Blue,7928.0,1902,45,8829.0,0.102
42,M,3,$80K - $120K,Blue,1544.0,1454,35,3714.0,0.584
42,M,2,$60K - $80K,Blue,7340.0,838,24,7340.0,0.0
57,M,4,$120K +,Blue,16952.0,1918,61,16952.0,0.0
55,M,3,$80K - $120K,Blue,20865.0,837,25,20865.0,0.0
44,F,3,Less than $40K,Blue,2043.0,4311,78,3083.0,0.337
37,F,3,Unknown,Blue,9034.0,1567,33,10584.0,0.146
50,F,3,Less than $40K,Blue,2240.0,1905,39,2240.0,0.0
51,M,2,$40K - $60K,Blue,10674.0,1422,26,12240.0,0.128
37,M,1,$80K - $120K,Blue,5120.0,1680,32,5120.0,0.0
36,F,2,Less than $40K,Blue,1531.0,1652,41,3124.0,0.51
51,F,2,Less than $40K,Silver,8776.0,1158,26,11261.0,0.221
65,M,1,$40K - $60K,Blue,447.0,1797,46,2468.0,0.819
43,M,2,$60K - $80K,Blue,20802.0,1911,55,22157.0,0.061
46,M,3,$40K - $60K,Blue,11477.0,1260,27,11477.0,0.0
43,F,2,Less than $40K,Blue,3081.0,1489,45,3933.0,0.217
56,M,3,$80K - $120K,Blue,6650.0,1794,31,8022.0,0.171
43,M,3,$60K - $80K,Blue,11254.0,1510,42,13771.0,0.183
53,M,1,$80K - $120K,Blue,28865.0,3231,47,30271.0,0.046
50,M,2,$60K - $80K,Blue,1482.0,1274,32,3244.0,0.543
43,F,3,$40K - $60K,Blue,557.0,1572,57,2936.0,0.81
54,M,3,$80K - $120K,Blue,305.3,1935,41,1438.3,0.788
33,M,2,$60K - $80K,Blue,5751.0,2187,59,6242.0,0.079
58,F,2,$40K - $60K,Blue,5009.0,1417,25,6175.0,0.189
41,M,3,$80K - $120K,Blue,9995.0,1465,31,11806.0,0.153
48,M,3,$60K - $80K,Blue,3780.0,1570,45,4734.0,0.202
55,M,2,$40K - $60K,Blue,3727.0,1445,40,6244.0,0.403
54,F,2,Less than $40K,Blue,1132.3,694,15,1438.3,0.213
51,F,3,Unknown,Platinum,32938.0,1929,40,34516.0,0.046
35,M,3,$80K - $120K,Blue,22697.0,2447,64,23561.0,0.037
50,M,3,$80K - $120K,Blue,23066.0,1306,31,24742.0,0.068
55,M,4,$80K - $120K,Blue,26660.0,646,10,27560.0,0.033
45,F,0,Less than $40K,Blue,4237.0,1236,35,5923.0,0.285
34,M,2,$60K - $80K,Blue,6255.0,2513,63,8581.0,0.271
55,F,4,$40K - $60K,Blue,639.0,2091,48,3156.0,0.798
48,F,2,Less than $40K,Blue,6351.0,854,22,7151.0,0.112
46,M,4,$60K - $80K,Blue,835.0,1848,25,1535.0,0.456
61,F,0,Less than $40K,Blue,1568.0,949,17,2122.0,0.261
48,M,1,$60K - $80K,Blue,15918.0,1371,37,17131.0,0.071
51,F,1,Less than $40K,Blue,3435.0,1804,49,5822.0,0.41
39,M,3,$60K - $80K,Blue,1020.0,1605,43,3537.0,0.712
43,M,3,$120K +,Blue,32387.0,1463,38,34516.0,0.062
53,M,3,$60K - $80K,Blue,16320.0,1279,41,16320.0,0.0
38,M,2,$80K - $120K,Blue,1564.0,1470,28,2407.0,0.35
49,F,2,Less than $40K,Blue,3538.0,1265,38,3538.0,0.0
37,F,0,Less than $40K,Blue,1303.0,2002,60,2684.0,0.515
53,M,3,$80K - $120K,Blue,31999.0,1475,33,34516.0,0.073
46,M,2,$40K - $60K,Silver,15459.0,1419,30,15459.0,0.0
44,F,3,Less than $40K,Blue,4307.0,1628,37,4307.0,0.0
50,F,1,Less than $40K,Blue,846.0,1337,29,2081.0,0.593
58,F,2,$40K - $60K,Blue,1380.0,1135,27,2848.0,0.515
55,M,3,$120K +,Blue,33250.0,1161,26,34516.0,0.037
44,M,3,$80K - $120K,Blue,5069.0,1571,38,6361.0,0.203
57,M,4,$80K - $120K,Blue,13875.0,1916,40,15428.0,0.101
57,M,1,$40K - $60K,Blue,617.0,1346,30,2544.0,0.757
48,M,3,$80K - $120K,Blue,9959.0,805,24,9959.0,0.0
51,M,1,$60K - $80K,Blue,6279.0,1195,18,8796.0,0.286
53,F,3,Less than $40K,Blue,1862.0,1155,34,3428.0,0.457
45,F,1,Less than $40K,Blue,1438.3,1431,34,1438.3,0.0
41,M,4,$60K - $80K,Blue,17095.0,1194,25,18001.0,0.05
51,F,4,Less than $40K,Blue,927.0,1154,33,2680.0,0.654
46,F,2,Less than $40K,Blue,2941.0,1232,34,4675.0,0.371
40,F,5,Less than $40K,Blue,755.0,1269,30,2448.0,0.692
33,M,2,$60K - $80K,Blue,4049.0,1742,35,4049.0,0.0
53,M,1,$80K - $120K,Blue,7158.0,1379,26,8154.0,0.122
63,M,1,$40K - $60K,Blue,2988.0,1870,35,4559.0,0.345
61,M,0,$80K - $120K,Blue,18370.0,1207,32,19354.0,0.051
56,M,4,$60K - $80K,Blue,410.0,781,15,2340.0,0.825
53,M,2,$60K - $80K,Blue,12459.0,1773,38,13848.0,0.1
62,F,2,Less than $40K,Blue,1977.0,864,20,2490.0,0.206
50,F,4,Unknown,Silver,30365.0,1559,39,32156.0,0.056
37,M,4,$60K - $80K,Blue,61.0,1830,64,2578.0,0.976
62,F,0,Unknown,Blue,7512.0,1542,43,9050.0,0.17
49,M,3,$80K - $120K,Silver,34516.0,1506,47,34516.0,0.0
57,F,3,Unknown,Blue,8362.0,1175,41,8362.0,0.0
55,M,2,$80K - $120K,Blue,4256.0,1383,20,6514.0,0.347
50,M,1,$80K - $120K,Blue,2868.0,1837,57,4051.0,0.292
48,M,3,$60K - $80K,Blue,10294.0,1191,40,11959.0,0.139
60,F,1,$40K - $60K,Blue,2070.0,1793,53,2070.0,0.0
46,M,1,$120K +,Blue,10545.0,1560,49,11840.0,0.109
47,M,2,$120K +,Blue,2626.0,1564,59,3636.0,0.278
54,M,2,$60K - $80K,Blue,8550.0,1843,38,11067.0,0.227
53,M,2,$60K - $80K,Blue,9827.0,2165,61,11262.0,0.127
56,F,3,$40K - $60K,Blue,3452.0,1631,41,5108.0,0.324
56,F,4,$40K - $60K,Blue,529.0,1265,32,2072.0,0.745
41,M,3,$80K - $120K,Blue,2463.0,1455,35,4119.0,0.402
60,F,1,$40K - $60K,Blue,4568.0,1137,27,5903.0,0.226
40,M,5,$40K - $60K,Blue,7319.0,1367,35,7860.0,0.069
49,F,3,$40K - $60K,Blue,5076.0,1292,26,5918.0,0.142
46,M,4,$40K - $60K,Blue,4996.0,1682,46,6741.0,0.259
36,F,3,Less than $40K,Blue,2338.0,1598,39,3880.0,0.397
57,F,2,Less than $40K,Blue,855.0,1555,39,2494.0,0.657
38,M,1,$80K - $120K,Blue,21162.0,2409,36,22149.0,0.045
50,M,3,$80K - $120K,Blue,32974.0,1770,65,34516.0,0.045
62,M,0,$60K - $80K,Blue,4483.0,1526,45,5450.0,0.177
43,M,3,$40K - $60K,Blue,1438.3,891,28,1438.3,0.0
44,F,5,Less than $40K,Blue,779.0,1756,42,2003.0,0.611
39,M,2,$40K - $60K,Blue,5821.0,1241,22,7723.0,0.246
38,M,2,$80K - $120K,Blue,16379.0,1681,43,18226.0,0.101
44,F,4,Less than $40K,Blue,6282.0,1224,32,8128.0,0.227
43,M,3,$80K - $120K,Blue,4191.0,1572,38,5851.0,0.284
54,M,1,$80K - $120K,Blue,9318.0,1566,50,10260.0,0.092
38,F,3,Unknown,Blue,26218.0,1579,40,26945.0,0.027
55,M,2,$60K - $80K,Blue,825.0,1334,31,2243.0,0.632
42,M,5,$120K +,Blue,32677.0,1230,34,34516.0,0.053
56,M,3,$60K - $80K,Blue,12248.0,767,25,12248.0,0.0
59,F,1,Unknown,Blue,1438.3,724,16,1438.3,0.0
46,M,4,$80K - $120K,Blue,18665.0,1638,49,19843.0,0.059
55,F,2,Less than $40K,Blue,2163.0,1349,47,2163.0,0.0
52,M,1,$120K +,Blue,32875.0,1751,48,33864.0,0.029
39,F,2,Less than $40K,Blue,3317.0,1414,40,4531.0,0.268
42,F,4,Less than $40K,Blue,1245.0,1260,32,2950.0,0.578
43,F,4,Less than $40K,Blue,7314.0,965,27,7706.0,0.051
47,F,1,Unknown,Blue,23441.0,1121,25,25657.0,0.086
42,F,4,Unknown,Blue,16011.0,1411,28,17536.0,0.087
39,M,1,$40K - $60K,Blue,2573.0,1602,49,3770.0,0.318
50,M,1,$60K - $80K,Blue,9070.0,1617,47,10344.0,0.123
57,M,2,$120K +,Blue,24965.0,1244,36,26437.0,0.056
41,M,4,Less than $40K,Blue,483.0,1263,29,2450.0,0.803
52,F,1,$40K - $60K,Blue,1272.0,1036,25,3136.0,0.594
43,M,2,$60K - $80K,Blue,6976.0,1217,39,6976.0,0.0
42,M,3,$80K - $120K,Blue,19626.0,1556,35,21134.0,0.071
58,F,2,$40K - $60K,Blue,639.0,2005,62,2019.0,0.684
42,M,4,$80K - $120K,Blue,33848.0,1698,67,34516.0,0.019
55,M,1,$80K - $120K,Blue,8069.0,2041,45,9959.0,0.19
38,M,2,$80K - $120K,Blue,19038.0,1102,31,20241.0,0.059
40,F,2,Less than $40K,Blue,674.0,1346,30,2421.0,0.722
48,M,4,$80K - $120K,Blue,28544.0,1511,35,30948.0,0.078
32,F,1,Less than $40K,Blue,607.0,1761,42,2642.0,0.77
33,F,2,Less than $40K,Blue,5720.0,2117,61,8070.0,0.291
58,M,2,$40K - $60K,Blue,1847.0,596,15,4085.0,0.548
26,M,0,$40K - $60K,Blue,590.0,2560,46,2187.0,0.73
46,M,0,$60K - $80K,Gold,33424.0,1409,39,34516.0,0.032
39,F,1,Unknown,Blue,1600.0,1759,33,3358.0,0.524
36,F,1,$40K - $60K,Blue,1888.0,1886,66,1888.0,0.0
43,M,2,$60K - $80K,Blue,14447.0,915,29,14447.0,0.0
45,M,2,$60K - $80K,Silver,30719.0,1343,41,32349.0,0.05
51,F,3,Unknown,Blue,11156.0,1870,56,12605.0,0.115
62,F,0,$40K - $60K,Blue,564.0,1557,25,2964.0,0.81
58,M,0,$80K - $120K,Blue,1850.0,1824,49,3785.0,0.511
42,M,4,$60K - $80K,Blue,1893.0,1294,26,2727.0,0.306
49,M,4,$60K - $80K,Blue,1762.0,1545,31,3343.0,0.473
53,F,3,Less than $40K,Blue,9786.0,820,25,9786.0,0.0
45,F,2,$40K - $60K,Blue,4523.0,1675,47,6407.0,0.294
29,M,2,$80K - $120K,Blue,2523.0,1678,37,4158.0,0.393
60,M,1,$120K +,Blue,19553.0,2117,48,21697.0,0.099
50,M,3,$80K - $120K,Blue,29695.0,1721,56,31383.0,0.054
53,M,3,$120K +,Blue,29189.0,1267,23,30883.0,0.055
